epoch,loss,mean_absolute_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,val_root_mean_squared_error
18,0.015571038238704205,0.07957575470209122,0.0155613012611866,0.1247449442744255,0.01230783574283123,0.07920633256435394,0.012297764420509338,0.11089528352022171
19,0.015499815344810486,0.07946773618459702,0.015489302575588226,0.124456025660038,0.012321303598582745,0.07920350879430771,0.012310460209846497,0.11095251142978668
20,0.015429896302521229,0.07934848219156265,0.015418605878949165,0.1241716742515564,0.01233517937362194,0.07920122146606445,0.012323550879955292,0.11101149022579193
21,0.015361280180513859,0.0792248547077179,0.015349193476140499,0.12389186024665833,0.012349477037787437,0.0792003646492958,0.012337053194642067,0.11107228696346283
22,0.015293953008949757,0.07910361886024475,0.015281065367162228,0.12361661344766617,0.012364180758595467,0.07920318096876144,0.012350957840681076,0.11113486438989639
23,0.015227898955345154,0.07897906005382538,0.015214212238788605,0.12334590405225754,0.012379288673400879,0.07921047508716583,0.01236526109278202,0.11119919270277023
24,0.015163124538958073,0.07884347438812256,0.015148619189858437,0.12307972460985184,0.012394783087074757,0.07922571152448654,0.012379948981106281,0.11126521974802017
25,0.015099605545401573,0.07869983464479446,0.015084294602274895,0.12281813472509384,0.012410643510520458,0.07924089580774307,0.012395002879202366,0.11133284866809845
26,0.015037341974675655,0.0785476416349411,0.015021223574876785,0.12256109714508057,0.012426861561834812,0.07925616204738617,0.012410410679876804,0.11140201985836029
27,0.014976328238844872,0.0783858522772789,0.014959394000470638,0.12230860441923141,0.012443392537534237,0.07927170395851135,0.012426135130226612,0.11147257685661316
28,0.01491655595600605,0.0782194584608078,0.014898812398314476,0.12206068634986877,0.012460211291909218,0.0792875587940216,0.012442149221897125,0.11154437810182571
29,0.014858023263514042,0.0780579000711441,0.014839475043118,0.12181738018989563,0.012477288022637367,0.0793037936091423,0.012458423152565956,0.1116173043847084
30,0.014800723642110825,0.07790472358465195,0.01478136982768774,0.1215786561369896,0.012494578957557678,0.07932064682245255,0.012474915944039822,0.11169116199016571
31,0.01474464125931263,0.07777717709541321,0.014724493958055973,0.12134452164173126,0.012512070126831532,0.07933874428272247,0.012491613626480103,0.11176589131355286
32,0.014689783565700054,0.07764972001314163,0.014668839983642101,0.12111498415470123,0.012529697269201279,0.07935844361782074,0.0125084538012743,0.11184119433164597
33,0.014636140316724777,0.07751675695180893,0.014614410698413849,0.1208900734782219,0.012547432444989681,0.07937923818826675,0.012525410391390324,0.11191698163747787
34,0.014583702199161053,0.0773855671286583,0.014561197720468044,0.12066977471113205,0.012565252371132374,0.07940147072076797,0.012542459182441235,0.11199311912059784
35,0.014532458037137985,0.07726238667964935,0.014509184285998344,0.12045407295227051,0.012583114206790924,0.07942600548267365,0.012559556402266026,0.11206942796707153
36,0.014482415281236172,0.07715888321399689,0.01445837877690792,0.12024299800395966,0.012600974179804325,0.0794537365436554,0.012576663866639137,0.11214572191238403
37,0.01443355344235897,0.0770646259188652,0.014408768154680729,0.12003651261329651,0.012618803419172764,0.07949132472276688,0.012593748047947884,0.1122218668460846
38,0.014385866932570934,0.07697152346372604,0.014360337518155575,0.11983462423086166,0.012636571191251278,0.07954256981611252,0.01261078380048275,0.11229774355888367
39,0.014339348301291466,0.07687287777662277,0.014313085936009884,0.11963731795549393,0.01265424769371748,0.07959604263305664,0.012627736665308475,0.11237320303916931
40,0.01429398451000452,0.07677070796489716,0.014267005026340485,0.11944457143545151,0.01267180684953928,0.07965528219938278,0.01264458242803812,0.11244813352823257
41,0.014249773696064949,0.07667852938175201,0.01422208547592163,0.1192563846707344,0.012689223513007164,0.07971332222223282,0.012661299668252468,0.1125224381685257
42,0.014206694439053535,0.07659313827753067,0.014178306795656681,0.11907269060611725,0.012706467881798744,0.07977011799812317,0.012677856720983982,0.11259598284959793
43,0.014164737425744534,0.07650482654571533,0.01413566805422306,0.11889351159334183,0.012723525986075401,0.07982581853866577,0.012694238685071468,0.1126687079668045
44,0.014123898930847645,0.07641241699457169,0.014094161801040173,0.11871884018182755,0.012740378268063068,0.0798802450299263,0.01271042786538601,0.11274052411317825
45,0.014084162190556526,0.07631643861532211,0.0140537666156888,0.11854857951402664,0.012757006101310253,0.0799335241317749,0.012726405635476112,0.1128113716840744
46,0.014045516029000282,0.07621665298938751,0.014014470390975475,0.11838272958993912,0.012773399241268635,0.07998555153608322,0.012742162682116032,0.11288118362426758
47,0.014007944613695145,0.07611289620399475,0.013976268470287323,0.11822126805782318,0.012789548374712467,0.08003655076026917,0.012757686898112297,0.1129499301314354
48,0.013971435837447643,0.0760069340467453,0.013939137570559978,0.11806412041187286,0.012805451638996601,0.08008649945259094,0.012772980146110058,0.11301761120557785
49,0.013935969211161137,0.07590023428201675,0.013903072103857994,0.11791128665208817,0.012821090407669544,0.08013547211885452,0.012788021937012672,0.11308412998914719
50,0.013901541009545326,0.07579877972602844,0.013868050649762154,0.11776268482208252,0.012836468406021595,0.0801832526922226,0.012802818790078163,0.11314953863620758
51,0.013868129812180996,0.07572761178016663,0.013834062032401562,0.11761828511953354,0.012851587496697903,0.08022978901863098,0.012817366980016232,0.11321381479501724
52,0.013835717923939228,0.07566583901643753,0.013801084831357002,0.11747801303863525,0.012866443954408169,0.08027516305446625,0.012831670232117176,0.11327695846557617
53,0.013804290443658829,0.0756116509437561,0.013769110664725304,0.11734185367822647,0.012881048955023289,0.08031938970088959,0.01284573320299387,0.11333902180194855
54,0.01377384178340435,0.07555731385946274,0.013738123700022697,0.11720973998308182,0.012895399704575539,0.0803624615073204,0.012859556823968887,0.11339998245239258
55,0.013744337484240532,0.0755058154463768,0.013708099722862244,0.11708158999681473,0.012909512035548687,0.08040449768304825,0.012873158790171146,0.11345994472503662
56,0.013715771958231926,0.0754605233669281,0.013679031282663345,0.11695738881826401,0.012923387810587883,0.08044612407684326,0.012886535376310349,0.11351887881755829
57,0.01368812657892704,0.07541780918836594,0.013650890439748764,0.1168370172381401,0.012937038205564022,0.08048705011606216,0.012899701483547688,0.11357685178518295
58,0.013661384582519531,0.0753885805606842,0.013623666949570179,0.11672046035528183,0.012950470671057701,0.0805269330739975,0.01291266456246376,0.1136339083313942
59,0.013635523617267609,0.07536499202251434,0.013597342185676098,0.11660764366388321,0.012963707558810711,0.08056585490703583,0.012925444170832634,0.11369012296199799
60,0.01361052319407463,0.07534454762935638,0.013571888208389282,0.1164984405040741,0.012976747937500477,0.08060400933027267,0.012938042171299458,0.11374551802873611
61,0.01358637772500515,0.07532284408807755,0.01354730874300003,0.11639291048049927,0.012989616952836514,0.08064130693674088,0.012950482778251171,0.11380018293857574
62,0.013563059270381927,0.07530488818883896,0.013523569330573082,0.11629088222980499,0.01300231833010912,0.08067779988050461,0.012962770648300648,0.11385416239500046
63,0.01354055292904377,0.07528971135616302,0.013500656001269817,0.11619231849908829,0.01301487535238266,0.08071359246969223,0.012974926270544529,0.11390753090381622
64,0.01351882889866829,0.07527315616607666,0.0134785370901227,0.1160971000790596,0.01302730105817318,0.08074885606765747,0.012986964546144009,0.11396036297082901
65,0.013497890904545784,0.07525565475225449,0.013457217253744602,0.11600524187088013,0.013039606623351574,0.08078376203775406,0.012998898513615131,0.114012710750103
66,0.013477700762450695,0.07523714751005173,0.01343665923923254,0.11591659486293793,0.013051806017756462,0.08081819117069244,0.013010738417506218,0.11406461894512177
67,0.013458251021802425,0.0752158984541893,0.013416854664683342,0.11583114415407181,0.013063916936516762,0.08085202425718307,0.013022505678236485,0.11411619186401367
68,0.01343951653689146,0.07519201934337616,0.013397783041000366,0.11574879288673401,0.013075956143438816,0.0808853805065155,0.013034209609031677,0.1141674667596817
69,0.013421480543911457,0.07516555488109589,0.013379420153796673,0.11566944420337677,0.013087931089103222,0.0809183418750763,0.01304586697369814,0.11421851068735123
70,0.013404126279056072,0.07513901591300964,0.013361749239265919,0.11559303104877472,0.01309986226260662,0.08095084875822067,0.013057490810751915,0.11426938325166702
71,0.01338743045926094,0.07511325180530548,0.013344751670956612,0.11551948636770248,0.01311175711452961,0.08098294585943222,0.0130690922960639,0.11432012915611267
72,0.013371378183364868,0.07508520781993866,0.013328409753739834,0.1154487356543541,0.013123628683388233,0.0810147076845169,0.013080683536827564,0.11437081545591354
73,0.013355951756238937,0.07505545765161514,0.013312711380422115,0.11538072675466537,0.013135491870343685,0.08104635030031204,0.013092278502881527,0.11442149430513382
74,0.013341127894818783,0.07502350211143494,0.013297627680003643,0.11531534045934677,0.013147356919944286,0.08107802271842957,0.013103889301419258,0.11447221785783768
75,0.013326898217201233,0.07498954236507416,0.013283144682645798,0.1152525246143341,0.013159232214093208,0.08110976219177246,0.01311552245169878,0.1145230159163475
76,0.01331323478370905,0.0749533399939537,0.013269242830574512,0.11519218981266022,0.013171135447919369,0.08114170283079147,0.013127193786203861,0.11457396298646927
77,0.013300119899213314,0.07491545379161835,0.013255901634693146,0.11513427644968033,0.01318306289613247,0.0811735987663269,0.013138902373611927,0.11462505161762238
78,0.013287541456520557,0.07487580180168152,0.013243108987808228,0.11507871001958847,0.013195030391216278,0.08120544999837875,0.013150664046406746,0.1146763414144516
79,0.01327548362314701,0.07483438402414322,0.013230848126113415,0.11502542346715927,0.013207042589783669,0.08123727142810822,0.013162482529878616,0.11472786962985992
80,0.013263913802802563,0.07479187101125717,0.013219088315963745,0.11497429013252258,0.013219106942415237,0.08126912266016006,0.01317436434328556,0.11477963626384735
81,0.013252831995487213,0.0747479572892189,0.013207831420004368,0.1149253249168396,0.013231223449110985,0.08130096644163132,0.013186306692659855,0.11483164131641388
82,0.013242213055491447,0.07470250129699707,0.01319704670459032,0.11487840861082077,0.013243401423096657,0.08133284002542496,0.013198328204452991,0.11488397419452667
83,0.01323204766958952,0.07465566694736481,0.013186726719141006,0.11483347415924072,0.013255643658339977,0.0813646912574768,0.01321041863411665,0.11493658274412155
84,0.01322231162339449,0.0746074691414833,0.013176842592656612,0.1147904321551323,0.01326795108616352,0.08139656484127045,0.0132225900888443,0.1149895191192627
85,0.013212987221777439,0.07456567883491516,0.013167385943233967,0.1147492304444313,0.01328032836318016,0.08142861723899841,0.013234838843345642,0.1150427758693695
86,0.013204065151512623,0.07452947646379471,0.0131583446636796,0.11470983177423477,0.013292767107486725,0.08146096020936966,0.013247164897620678,0.1150963306427002
87,0.013195528648793697,0.07449963688850403,0.013149697333574295,0.11467213928699493,0.01330527849495411,0.08149368315935135,0.013259568251669407,0.11515019834041595
88,0.013187362812459469,0.07448612153530121,0.01314142718911171,0.11463606357574463,0.013317843899130821,0.08152638375759125,0.013272038660943508,0.1152043342590332
89,0.013179546222090721,0.07449763268232346,0.013133521191775799,0.11460157483816147,0.013330481946468353,0.08155909925699234,0.013284591026604176,0.11525879800319672
90,0.013172066770493984,0.07451007515192032,0.01312596257776022,0.11456859111785889,0.013343174941837788,0.08159182220697403,0.013297210447490215,0.11531353741884232
91,0.013164923526346684,0.07452066242694855,0.0131187429651618,0.1145370826125145,0.0133559200912714,0.08162453770637512,0.013309892266988754,0.11536850780248642
92,0.013158082030713558,0.07452960312366486,0.0131118418648839,0.11450695246458054,0.01336872112005949,0.08165724575519562,0.013322637416422367,0.11542373150587082
93,0.01315153855830431,0.07453714311122894,0.013105250895023346,0.11447816342115402,0.01338156033307314,0.08168996870517731,0.013335431925952435,0.11547913402318954
94,0.013145282864570618,0.07454554736614227,0.013098952360451221,0.11445065587759018,0.013394436798989773,0.0817226842045784,0.013348273001611233,0.1155347228050232
95,0.013139297254383564,0.07455526292324066,0.01309293508529663,0.11442436277866364,0.013407343067228794,0.0817553848028183,0.013361150398850441,0.11559043824672699
96,0.013133568689227104,0.0745636522769928,0.013087187893688679,0.1143992468714714,0.013420269824564457,0.0817883238196373,0.01337406225502491,0.11564627289772034
97,0.01312809158116579,0.07457039505243301,0.013081692159175873,0.11437522619962692,0.013433205895125866,0.0818212628364563,0.013386989012360573,0.11570215970277786
98,0.013122840784490108,0.0745755136013031,0.013076442293822765,0.1143522635102272,0.013446151278913021,0.08185408264398575,0.013399936258792877,0.11575809121131897
99,0.013117818161845207,0.07457881420850754,0.013071419671177864,0.11433030664920807,0.01345908921211958,0.08188679814338684,0.013412880711257458,0.11581399291753769
100,0.013113008812069893,0.0745808333158493,0.013066623359918594,0.11430933326482773,0.013472008518874645,0.08191937208175659,0.013425817713141441,0.11586982756853104
101,0.013108396902680397,0.07458165287971497,0.013062032870948315,0.11428924649953842,0.013484899885952473,0.08195183426141739,0.013438735157251358,0.11592555046081543
102,0.013103978708386421,0.07458072155714035,0.013057641685009003,0.11427003145217896,0.013497750274837017,0.08198413252830505,0.013451620936393738,0.11598111689090729
103,0.013099736534059048,0.07457853108644485,0.013053434900939465,0.11425162851810455,0.013510549440979958,0.08201631158590317,0.013464461080729961,0.11603645980358124
104,0.013095668517053127,0.07457508146762848,0.01304941438138485,0.11423403769731522,0.013523287139832973,0.08204831182956696,0.013477250002324581,0.11609154939651489
105,0.01309176255017519,0.07457049190998077,0.013045557774603367,0.11421715468168259,0.013535947538912296,0.08208005130290985,0.013489966280758381,0.11614631116390228
106,0.013088006526231766,0.07456466555595398,0.013041861355304718,0.11420097202062607,0.013548520393669605,0.08211422711610794,0.013502606190741062,0.11620070785284042
107,0.013084391131997108,0.07455749064683914,0.013038317672908306,0.11418544501066208,0.013560994528234005,0.08216205984354019,0.013515150174498558,0.11625467985868454
108,0.013080913573503494,0.0745498314499855,0.013034910894930363,0.11417053639888763,0.013573350384831429,0.08221070468425751,0.013527587987482548,0.11630815267562866
109,0.013077561743557453,0.07454158365726471,0.013031643815338612,0.11415622383356094,0.013585585169494152,0.08225967735052109,0.013539907522499561,0.1163611114025116
110,0.013074329122900963,0.07453325390815735,0.013028504326939583,0.11414247751235962,0.013597673736512661,0.08230873197317123,0.013552089221775532,0.11641343683004379
111,0.013071206398308277,0.07452390342950821,0.013025475665926933,0.1141292080283165,0.013609612360596657,0.08235737681388855,0.013564127497375011,0.11646512150764465
112,0.0130681861191988,0.07451663911342621,0.013022559694945812,0.11411643028259277,0.013621383346617222,0.08240549266338348,0.013576006516814232,0.11651611328125
113,0.013065265491604805,0.07450979948043823,0.013019747100770473,0.11410409957170486,0.013632972724735737,0.08245299011468887,0.013587708584964275,0.11656633019447327
114,0.013062436133623123,0.07450303435325623,0.013017031364142895,0.11409220099449158,0.013644371181726456,0.08250001072883606,0.013599226251244545,0.11661572009325027
115,0.013059688732028008,0.07449643313884735,0.013014406897127628,0.11408070474863052,0.013655570335686207,0.08254630863666534,0.013610550202429295,0.11666426062583923
116,0.013057023286819458,0.07448909431695938,0.013011867180466652,0.11406957358121872,0.013666541315615177,0.08259189128875732,0.013621654361486435,0.11671184748411179
117,0.013054423965513706,0.0744820386171341,0.01300940290093422,0.11405877023935318,0.013677289709448814,0.0826365202665329,0.013632538728415966,0.11675846576690674
118,0.013051900081336498,0.07447484135627747,0.013007014989852905,0.1140483021736145,0.013687795959413052,0.0826803594827652,0.01364318747073412,0.11680406332015991
119,0.013049432076513767,0.07446633279323578,0.013004690408706665,0.11403810977935791,0.01369804609566927,0.08272336423397064,0.01365358754992485,0.11684856563806534
120,0.013047024607658386,0.07445668429136276,0.01300243753939867,0.11402823030948639,0.013708030804991722,0.08276546001434326,0.01366372499614954,0.11689194291830063
121,0.013044667430222034,0.07444584369659424,0.013000233098864555,0.11401856690645218,0.013717741705477238,0.08280675858259201,0.013673595152795315,0.1169341430068016
122,0.013042358681559563,0.07443396002054214,0.012998083606362343,0.11400913447141647,0.013727162033319473,0.08284714818000793,0.013683179393410683,0.11697512120008469
123,0.013040096499025822,0.0744217038154602,0.01299598440527916,0.11399994045495987,0.013736292719841003,0.08288642019033432,0.013692478649318218,0.11701485514640808
124,0.01303787063807249,0.07441023737192154,0.012993933632969856,0.11399093270301819,0.013745111413300037,0.08292460441589355,0.013701469637453556,0.11705327033996582
125,0.013035680167376995,0.07439885288476944,0.012991923838853836,0.11398211866617203,0.01375361904501915,0.08296184986829758,0.01371015701442957,0.1170903742313385
126,0.013033528812229633,0.07439444959163666,0.012989945709705353,0.11397343873977661,0.013761796057224274,0.08299791067838669,0.013718514703214169,0.11712606251239777
127,0.01303140353411436,0.07438933849334717,0.01298800390213728,0.11396492272615433,0.013769646175205708,0.08303279429674149,0.0137265520170331,0.117160364985466
128,0.013029303401708603,0.07438362389802933,0.012986093759536743,0.11395654082298279,0.013777154497802258,0.08306646347045898,0.013734250329434872,0.11719321459531784
129,0.013027230277657509,0.07437688857316971,0.01298421248793602,0.1139482855796814,0.013784313574433327,0.08309905230998993,0.013741604052484035,0.11722458899021149
130,0.013025174848735332,0.07436919957399368,0.012982354499399662,0.11394012719392776,0.013791119679808617,0.08313052356243134,0.013748612254858017,0.11725447326898575
131,0.013023135252296925,0.07436076551675797,0.012980516068637371,0.1139320656657219,0.013797568157315254,0.08316073566675186,0.013755261898040771,0.11728283017873764
132,0.013021115213632584,0.07435313612222672,0.01297870371490717,0.11392410844564438,0.013803647831082344,0.08318966627120972,0.013761546462774277,0.11730961501598358
133,0.013019110076129436,0.07434528321027756,0.012976904399693012,0.11391621828079224,0.013809358701109886,0.08321734517812729,0.013767467811703682,0.11733485013246536
134,0.013017118908464909,0.07433781772851944,0.012975119054317474,0.11390838027000427,0.013814692385494709,0.08324384689331055,0.013773014768958092,0.1173584908246994
135,0.013015134260058403,0.07432961463928223,0.01297335047274828,0.11390061676502228,0.013819652609527111,0.08326906710863113,0.01377819012850523,0.1173805370926857
136,0.01301315426826477,0.0743207260966301,0.012971590273082256,0.11389289796352386,0.013824227266013622,0.08329311013221741,0.01378298457711935,0.11740095913410187
137,0.013011184521019459,0.0743120089173317,0.012969844974577427,0.11388522386550903,0.013828417286276817,0.08331610262393951,0.01378739532083273,0.11741974204778671
138,0.013009222224354744,0.0743066594004631,0.012968100607395172,0.1138775646686554,0.013832222670316696,0.08333782851696014,0.013791428878903389,0.11743691563606262
139,0.013007264584302902,0.07430399954319,0.012966371141374111,0.11386997252702713,0.013835637830197811,0.08335832506418228,0.01379507128149271,0.11745241284370422
140,0.013005306012928486,0.07430130243301392,0.012964642606675625,0.11386238038539886,0.01383866649121046,0.08337758481502533,0.013798329047858715,0.11746629327535629
141,0.013003350235521793,0.07429852336645126,0.012962915003299713,0.1138547956943512,0.013841303996741772,0.08339560031890869,0.01380119752138853,0.11747849732637405
142,0.013001399114727974,0.07429755479097366,0.012961195781826973,0.11384724825620651,0.01384354755282402,0.08341231197118759,0.013803678564727306,0.1174890547990799
143,0.012999441474676132,0.07430046796798706,0.012959481216967106,0.11383971571922302,0.013845406472682953,0.08342776447534561,0.01380577590316534,0.11749798059463501
144,0.012997484765946865,0.07430263608694077,0.012957761064171791,0.11383216083049774,0.01384687703102827,0.08344197273254395,0.013807483948767185,0.11750524491071701
145,0.012995526194572449,0.07430397719144821,0.0129560437053442,0.11382461339235306,0.01384795643389225,0.08345495164394379,0.013808807358145714,0.11751087754964828
146,0.012993569485843182,0.07430467754602432,0.012954325415194035,0.11381706595420837,0.013848657719790936,0.08346667885780334,0.013809751719236374,0.11751488596200943
147,0.012991608120501041,0.07430559396743774,0.012952609919011593,0.11380953341722488,0.013848969712853432,0.08347713947296143,0.013810309581458569,0.11751727014780045
148,0.01298963837325573,0.07430582493543625,0.012950887903571129,0.11380196362733841,0.013848907314240932,0.08348637819290161,0.013810491189360619,0.11751803755760193
149,0.012987669557332993,0.07430542260408401,0.012949169613420963,0.11379441618919373,0.013848465867340565,0.0834944024682045,0.013810301199555397,0.11751723289489746
150,0.012985698878765106,0.07430433481931686,0.01294744573533535,0.11378683894872665,0.013847649097442627,0.08350123465061188,0.013809732161462307,0.11751481890678406
151,0.012983719818294048,0.07430250197649002,0.012945719063282013,0.11377925425767899,0.013846470043063164,0.08350696414709091,0.01380880456417799,0.11751086264848709
152,0.012981738895177841,0.07430057972669601,0.012943990528583527,0.11377165466547012,0.013844923116266727,0.08351149410009384,0.0138075090944767,0.11750535666942596
153,0.012979750521481037,0.0743013322353363,0.01294226199388504,0.11376406252384186,0.013843017630279064,0.08351486176252365,0.013805856928229332,0.11749832332134247
154,0.012977760285139084,0.0743069276213646,0.012940517626702785,0.11375639587640762,0.01384075079113245,0.08351706713438034,0.013803848065435886,0.1174897775053978
155,0.012975765392184258,0.07431285083293915,0.012938781641423702,0.11374876648187637,0.013838138431310654,0.08351816982030869,0.013801490887999535,0.11747974157333374
156,0.012973766773939133,0.07431922107934952,0.012937040068209171,0.11374111473560333,0.013835182413458824,0.0835181474685669,0.013798790983855724,0.11746825277805328
157,0.012971763499081135,0.07432514429092407,0.012935291044414043,0.11373342573642731,0.013831889256834984,0.08351703733205795,0.013795753940939903,0.11745532602071762
158,0.01296975463628769,0.07433044910430908,0.012933542020618916,0.11372573673725128,0.013828255236148834,0.08351489156484604,0.013792379759252071,0.11744096130132675
159,0.012967740185558796,0.07433486729860306,0.012931791134178638,0.11371803283691406,0.013824304565787315,0.08351170271635056,0.01378868892788887,0.11742524802684784
160,0.012965724803507328,0.0743386447429657,0.01293003186583519,0.11371029913425446,0.013820026069879532,0.0835074633359909,0.01378466747701168,0.11740812659263611
161,0.012963702902197838,0.0743417739868164,0.012928273528814316,0.11370257288217545,0.013815438374876976,0.08350223302841187,0.013780340552330017,0.11738969385623932
162,0.01296167727559805,0.07434429228305817,0.012926511466503143,0.11369481682777405,0.01381054800003767,0.08349599689245224,0.013775709085166454,0.11736996471881866
163,0.012959650717675686,0.07434621453285217,0.0129247410222888,0.11368703097105026,0.013805350288748741,0.08348879963159561,0.013770774938166142,0.11734894663095474
164,0.012957620434463024,0.07434774935245514,0.01292297150939703,0.11367925256490707,0.01379986573010683,0.08348061889410019,0.013765551149845123,0.11732668429613113
165,0.012955584563314915,0.07434879243373871,0.01292120199650526,0.11367145925760269,0.013794091530144215,0.08347149938344955,0.013760038651525974,0.11730318516492844
166,0.01295354962348938,0.07434938848018646,0.012919426895678043,0.11366366595029831,0.013788041658699512,0.08346154540777206,0.01375424861907959,0.11727850884199142
167,0.012951510958373547,0.07435008883476257,0.012917650863528252,0.11365584284067154,0.013781721703708172,0.08345070481300354,0.013748188503086567,0.11725267022848129
168,0.012949471361935139,0.07435150444507599,0.012915871106088161,0.11364801228046417,0.013775134459137917,0.08343899995088577,0.013741863891482353,0.11722569167613983
169,0.012947429902851582,0.07435474544763565,0.012914090417325497,0.1136401817202568,0.01376829482614994,0.08342643827199936,0.01373528502881527,0.11719763278961182
170,0.01294538751244545,0.07435797154903412,0.012912312522530556,0.11363235861063004,0.013761204667389393,0.08341305702924728,0.013728455640375614,0.11716848611831665
171,0.012943340465426445,0.07436098903417587,0.012910529971122742,0.11362451314926147,0.013753875158727169,0.08339886367321014,0.013721388764679432,0.1171383261680603
172,0.012941298075020313,0.07436361163854599,0.012908747419714928,0.11361667513847351,0.013746310025453568,0.08338386565446854,0.013714081607758999,0.11710713058710098
173,0.012939248234033585,0.07436595857143402,0.012906965799629688,0.11360882967710495,0.013738519512116909,0.08336814492940903,0.013706551864743233,0.11707499623298645
174,0.012937210500240326,0.07436833530664444,0.01290518045425415,0.1136009693145752,0.01373051106929779,0.08335170149803162,0.013698803260922432,0.11704188585281372
175,0.012935162521898746,0.07437051087617874,0.012903397902846336,0.11359312385320663,0.013722294010221958,0.0833345502614975,0.013690844178199768,0.11700788140296936
176,0.012933118268847466,0.07437252998352051,0.012901613488793373,0.11358527094125748,0.01371387392282486,0.08331671357154846,0.013682682998478413,0.11697299778461456
177,0.012931079603731632,0.07437407225370407,0.012899828143417835,0.11357741057872772,0.013705253601074219,0.0832982286810875,0.01367432065308094,0.11693724989891052
178,0.012929041869938374,0.07437584549188614,0.01289804931730032,0.11356958001852036,0.01369644794613123,0.08327912539243698,0.01366577297449112,0.11690069735050201
179,0.012926999479532242,0.07437918335199356,0.012896272353827953,0.11356174945831299,0.01368745882064104,0.08325935155153275,0.0136570418253541,0.11686334758996964
180,0.012924963608384132,0.07438205182552338,0.012894494459033012,0.11355392634868622,0.013678296469151974,0.08323896676301956,0.013648134656250477,0.11682523041963577
181,0.012922934256494045,0.0743844136595726,0.012892719358205795,0.11354611068964005,0.0136689692735672,0.08321799337863922,0.013639063574373722,0.1167863979935646
182,0.012920902110636234,0.07438625395298004,0.012890945188701153,0.11353829503059387,0.013659483753144741,0.08319641649723053,0.013629831373691559,0.11674686521291733
183,0.012918875552713871,0.07438963651657104,0.012889173813164234,0.11353049427270889,0.013649838976562023,0.08317440003156662,0.013620440848171711,0.11670664697885513
184,0.012916854582726955,0.07439392805099487,0.012887407094240189,0.1135227158665657,0.013640055432915688,0.08315187692642212,0.01361091248691082,0.1166658028960228
185,0.012914835475385189,0.0743977352976799,0.01288564596325159,0.1135149598121643,0.013630127534270287,0.08312882483005524,0.01360123511403799,0.11662433296442032
186,0.012912825681269169,0.07440111041069031,0.012883882969617844,0.11350719630718231,0.01362006925046444,0.08310525119304657,0.01359142828732729,0.11658228188753128
